Customer ID,Age,Gender,Category,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Purchase Amount (USD)
958,38,Male,Accessories,XL,Violet,Spring,4.7,Yes,Bank Transfer,Store Pickup,Yes,Yes,3.285025954817608,Cash,Quarterly,23
959,70,Male,Footwear,XL,,Winter,4.4,Yes,Cash,Free Shipping,Yes,Yes,6.9804329775309295,Credit Card,Bi-Weekly,53
960,36,Male,Clothing,M,Cyan,Spring,2.6,Yes,Cash,Standard,Yes,Yes,7.593562104221068,Cash,Fortnightly,99
961,18,Male,Accessories,XL,Indigo,Spring,4.4,Yes,Debit Card,Standard,Yes,Yes,4.8064931185552044,Venmo,Quarterly,48
962,62,Male,Footwear,L,,Fall,3.7,Yes,Venmo,Next Day Air,Yes,Yes,8.229911328675595,Debit Card,Quarterly,72
963,29,Male,Accessories,L,,Spring,4.4,Yes,Cash,Standard,Yes,Yes,3.2583119838799752,Debit Card,Fortnightly,64
964,21,Male,Footwear,L,,Spring,2.5,Yes,Cash,2-Day Shipping,Yes,Yes,5.944732982962631,Credit Card,Weekly,63
965,42,Male,Footwear,M,,Spring,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,5.877063884421943,Venmo,Bi-Weekly,51
966,43,Male,Footwear,L,,Spring,5.0,Yes,Debit Card,Store Pickup,Yes,Yes,7.255608715086833,Credit Card,Annually,55
967,58,Male,Clothing,M,,Spring,4.9,Yes,Cash,Express,Yes,Yes,4.696026532863665,Cash,Annually,55
968,27,Male,Clothing,S,Silver,Summer,3.7,Yes,Debit Card,Store Pickup,Yes,Yes,5.539779328757337,Cash,Weekly,26
969,57,Male,Clothing,L,,Summer,3.1,Yes,Debit Card,Next Day Air,Yes,Yes,4.021936366660542,Bank Transfer,Quarterly,67
970,40,Male,Outerwear,S,,Fall,3.2,Yes,Debit Card,Express,Yes,Yes,2.527240643095448,PayPal,Monthly,31
971,45,Male,Clothing,S,,Winter,4.4,Yes,PayPal,Free Shipping,Yes,Yes,7.7579395258438675,Cash,Monthly,66
972,47,Male,Accessories,M,Cyan,Summer,4.3,Yes,Bank Transfer,Next Day Air,Yes,Yes,4.1073936482771,Credit Card,Weekly,67
973,61,Male,Footwear,L,Gold,Winter,3.0,Yes,Venmo,Standard,Yes,Yes,7.624481709543906,Credit Card,Weekly,61
974,60,Male,Outerwear,M,,Fall,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,4.692433938938839,Bank Transfer,Quarterly,75
975,69,Male,Clothing,M,,Spring,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,6.009579001074518,Bank Transfer,Monthly,90
976,58,Male,Clothing,M,Olive,Summer,3.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,3.778048216017024,Bank Transfer,Weekly,40
977,34,Male,Clothing,M,,Fall,3.6,Yes,PayPal,Express,Yes,Yes,5.418167668270621,Credit Card,Every 3 Months,90
978,20,Male,Accessories,M,Black,Spring,4.6,Yes,Credit Card,Express,Yes,Yes,3.663171383884944,Cash,Bi-Weekly,20
979,56,Male,Accessories,M,,Summer,2.5,Yes,Cash,Standard,Yes,Yes,4.17095323481564,Credit Card,Weekly,40
980,64,Male,Accessories,S,,Fall,3.5,Yes,Venmo,Store Pickup,Yes,Yes,6.342955419263792,Debit Card,Monthly,33
981,56,Male,Footwear,S,Magenta,Spring,4.0,Yes,Bank Transfer,Free Shipping,Yes,Yes,7.815122686752154,PayPal,Every 3 Months,98
982,27,Male,Accessories,M,,Spring,3.5,Yes,Debit Card,Next Day Air,Yes,Yes,6.373109975794639,Credit Card,Quarterly,42
983,35,Male,Outerwear,S,,Summer,3.2,Yes,Venmo,Standard,Yes,Yes,5.027820575659998,PayPal,Monthly,62
984,24,Male,Accessories,L,,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,4.035821431564984,Venmo,Bi-Weekly,45
985,26,Male,Footwear,M,,Summer,3.4,Yes,Cash,Free Shipping,Yes,Yes,8.606569720615527,Credit Card,Bi-Weekly,78
986,32,Male,Accessories,M,,Fall,5.0,Yes,Credit Card,Express,Yes,Yes,6.360252246913272,Bank Transfer,Annually,80
987,54,Male,Accessories,S,,Spring,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,7.987467326939893,Bank Transfer,Monthly,96
988,62,Male,Accessories,M,,Summer,2.8,Yes,PayPal,Express,Yes,Yes,6.131699627118376,PayPal,Weekly,47
989,50,Male,Clothing,M,,Winter,4.9,Yes,Venmo,2-Day Shipping,Yes,Yes,5.355577306989762,PayPal,Fortnightly,84
990,70,Male,Footwear,M,,Spring,3.1,Yes,Bank Transfer,Store Pickup,Yes,Yes,2.123245086364168,Bank Transfer,Monthly,31
991,48,Male,Accessories,S,,Spring,4.8,Yes,PayPal,Store Pickup,Yes,Yes,3.1567440732487695,Cash,Weekly,63
992,20,Male,Clothing,XL,White,Spring,2.7,Yes,Debit Card,Standard,Yes,Yes,8.42293679160038,Bank Transfer,Bi-Weekly,97
993,46,Male,Outerwear,M,Gray,Winter,4.6,Yes,Credit Card,Express,Yes,Yes,5.0995824703580475,Debit Card,Weekly,99
994,51,Male,Footwear,M,,Winter,4.4,Yes,Cash,Store Pickup,Yes,Yes,9.049358263272408,Cash,Weekly,90
995,53,Male,Footwear,L,,Fall,3.2,Yes,PayPal,Express,Yes,Yes,4.641013530169367,Debit Card,Monthly,68
996,44,Male,Accessories,M,Magenta,Spring,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,6.576830983391198,Venmo,Weekly,80
997,29,Male,Footwear,L,Maroon,Summer,4.9,Yes,Bank Transfer,Standard,Yes,Yes,9.331930818516213,Bank Transfer,Quarterly,91
998,64,Male,Clothing,M,,Spring,3.6,Yes,Debit Card,Express,Yes,Yes,3.5188422913118407,Cash,Fortnightly,30
999,51,Male,Footwear,M,,Spring,3.8,Yes,Venmo,Next Day Air,Yes,Yes,4.575920923305153,Bank Transfer,Bi-Weekly,90
1000,50,Male,Clothing,L,,Spring,2.9,Yes,Venmo,Standard,Yes,Yes,3.3256045591092023,Debit Card,Monthly,28
1001,43,Male,Clothing,M,,Winter,3.9,Yes,Credit Card,Express,Yes,Yes,6.599003411569403,Bank Transfer,Bi-Weekly,46
1002,61,Male,Clothing,M,,Fall,3.6,Yes,Credit Card,Standard,Yes,Yes,4.618369430877893,Debit Card,Fortnightly,60
1003,55,Male,Footwear,M,,Spring,3.5,Yes,Credit Card,Store Pickup,Yes,Yes,6.2356535170664715,Bank Transfer,Bi-Weekly,59
1004,56,Male,Accessories,M,,Fall,4.0,Yes,Cash,Store Pickup,Yes,Yes,6.007640083317604,Cash,Bi-Weekly,68
1005,33,Male,Accessories,M,,Summer,4.8,Yes,Cash,2-Day Shipping,Yes,Yes,7.32931824647846,Cash,Annually,79
1006,43,Male,Accessories,M,,Winter,3.9,Yes,Credit Card,Store Pickup,Yes,Yes,5.334149055973549,Debit Card,Bi-Weekly,94
1007,21,Male,Clothing,S,,Summer,4.5,Yes,Credit Card,Next Day Air,Yes,Yes,5.82763338908968,Venmo,Quarterly,83
1008,58,Male,Accessories,XL,,Spring,4.8,Yes,Venmo,Standard,Yes,Yes,5.37351259177181,Credit Card,Annually,62
1009,41,Male,Accessories,M,Pink,Spring,2.6,Yes,Cash,Store Pickup,Yes,Yes,8.491921837836461,PayPal,Annually,85
1010,39,Male,Clothing,M,,Summer,3.1,Yes,Bank Transfer,Express,Yes,Yes,5.918180083715416,Venmo,Annually,30
1011,54,Male,Clothing,XL,,Spring,4.7,Yes,PayPal,2-Day Shipping,Yes,Yes,3.490889227033608,Credit Card,Fortnightly,24
1012,43,Male,Accessories,L,,Spring,2.9,Yes,PayPal,Next Day Air,Yes,Yes,5.523455792931711,Debit Card,Fortnightly,25
1013,28,Male,Footwear,L,Teal,Summer,3.8,Yes,Cash,Express,Yes,Yes,3.72072868725354,Credit Card,Annually,37
1014,59,Male,Accessories,XL,,Summer,3.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,4.377067501745414,Venmo,Bi-Weekly,69
1015,28,Male,Footwear,M,,Summer,3.0,Yes,Bank Transfer,Standard,Yes,Yes,7.124578066621558,Debit Card,Fortnightly,97
1016,68,Male,Accessories,M,Cyan,Summer,4.1,Yes,Debit Card,Standard,Yes,Yes,4.895457298701695,Cash,Weekly,24
1017,20,Male,Accessories,XL,Blue,Summer,3.4,Yes,Cash,Express,Yes,Yes,3.2807311442684775,Bank Transfer,Every 3 Months,30
1018,21,Male,Outerwear,L,,Fall,2.5,Yes,Cash,Express,Yes,Yes,3.6200179084139514,Credit Card,Annually,53
1019,50,Male,Clothing,XL,,Spring,4.9,Yes,Credit Card,Next Day Air,Yes,Yes,7.754768178147545,Cash,Weekly,70
1020,32,Male,Clothing,S,,Winter,2.8,Yes,Debit Card,Standard,Yes,Yes,6.931910031903254,Venmo,Bi-Weekly,76
1021,24,Male,Accessories,M,Black,Fall,4.5,Yes,Bank Transfer,Express,Yes,Yes,5.792141085378049,Debit Card,Annually,95
1022,55,Male,Outerwear,S,Lavender,Winter,4.9,Yes,Credit Card,2-Day Shipping,Yes,Yes,5.230002331855054,PayPal,Weekly,51
1023,61,Male,Accessories,M,,Winter,4.9,Yes,Cash,Store Pickup,Yes,Yes,6.473029237513994,Cash,Annually,41
1024,61,Male,Accessories,S,,Winter,3.5,Yes,Bank Transfer,Free Shipping,Yes,Yes,4.195299115523849,Bank Transfer,Every 3 Months,71
1025,28,Male,Clothing,M,,Summer,3.5,Yes,Debit Card,Free Shipping,Yes,Yes,3.8778257534276963,Venmo,Quarterly,66
1026,60,Male,Clothing,M,,Winter,,Yes,Bank Transfer,Free Shipping,Yes,Yes,6.832895085728733,Credit Card,Annually,84
1027,49,Male,Accessories,L,,Winter,3.0,Yes,Venmo,Express,Yes,Yes,8.020653138366175,PayPal,Bi-Weekly,95
1028,33,Male,Accessories,L,,Summer,2.8,Yes,Cash,Next Day Air,Yes,Yes,5.08974405121255,Cash,Monthly,90
1029,45,Male,Clothing,S,Lavender,Summer,3.7,Yes,Venmo,Standard,Yes,Yes,2.6729938897925622,Cash,Fortnightly,36
1030,29,Male,Accessories,M,,Spring,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,5.741762060100044,Venmo,Bi-Weekly,22
1031,58,Male,Outerwear,L,,Winter,3.3,Yes,Credit Card,Next Day Air,Yes,Yes,8.733413027008792,Debit Card,Quarterly,89
1032,22,Male,Footwear,M,Teal,Spring,3.4,Yes,Cash,Free Shipping,Yes,Yes,3.183170748217454,Cash,Quarterly,50
1033,55,Male,Footwear,M,,Fall,4.0,Yes,Bank Transfer,Free Shipping,Yes,Yes,2.9292859315455857,Credit Card,Quarterly,36
1034,19,Male,Clothing,S,,Spring,4.6,Yes,Credit Card,Free Shipping,Yes,Yes,4.6133773526507635,Bank Transfer,Quarterly,52
1035,68,Male,Clothing,M,,Fall,4.2,Yes,Venmo,Next Day Air,Yes,Yes,3.794806537194451,Bank Transfer,Weekly,29
1036,61,Male,Clothing,M,Brown,Fall,2.8,Yes,Venmo,Express,Yes,Yes,6.186115852973931,Venmo,Annually,89
1037,68,Male,Accessories,M,,Fall,3.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,6.535379339942274,Bank Transfer,Monthly,47
1038,52,Male,Accessories,XL,,Spring,3.4,Yes,Bank Transfer,Standard,Yes,Yes,3.619630239558995,Debit Card,Quarterly,25
1039,41,Male,Clothing,XL,Cyan,Fall,3.0,Yes,Bank Transfer,Express,Yes,Yes,4.053901170016938,Bank Transfer,Weekly,74
1040,29,Male,Accessories,M,,Fall,4.8,Yes,PayPal,Standard,Yes,Yes,4.56707981280536,Venmo,Monthly,46
1041,68,Male,Clothing,S,,Fall,4.0,Yes,Venmo,Next Day Air,Yes,Yes,2.7624229699292164,Cash,Fortnightly,22
1042,36,Male,Clothing,M,,Summer,,Yes,Venmo,Next Day Air,Yes,Yes,5.301470240378896,Cash,Fortnightly,25
1043,55,Male,Accessories,M,,Spring,4.9,Yes,Venmo,Next Day Air,Yes,Yes,4.281302736338722,Credit Card,Weekly,80
1044,28,Male,Clothing,M,,Spring,3.3,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,4.228081091517785,Debit Card,Fortnightly,76
1045,39,Male,Clothing,L,,Summer,4.4,Yes,Credit Card,Next Day Air,Yes,Yes,3.3598364563716525,Bank Transfer,Every 3 Months,30
1046,54,Male,Clothing,L,Black,Fall,3.5,Yes,Cash,2-Day Shipping,Yes,Yes,4.914934337499516,PayPal,Bi-Weekly,79
1047,40,Male,Footwear,M,,Winter,4.2,Yes,Credit Card,Standard,Yes,Yes,3.8155489666124853,Venmo,Annually,22
1048,31,Male,Clothing,S,,Fall,4.2,Yes,Debit Card,Standard,Yes,Yes,5.301341475012713,Credit Card,Fortnightly,36
1049,30,Male,Clothing,L,,Fall,2.7,Yes,Cash,Standard,Yes,Yes,8.393686764243009,Venmo,Fortnightly,77
1050,45,Male,Accessories,S,,Fall,2.8,Yes,Credit Card,Store Pickup,Yes,Yes,2.501551046655685,Cash,Quarterly,33
1051,48,Male,Footwear,M,,Winter,3.8,Yes,Credit Card,Next Day Air,Yes,Yes,4.1965144374291,Venmo,Monthly,64
1052,45,Male,Clothing,M,Indigo,Fall,2.6,Yes,PayPal,Free Shipping,Yes,Yes,2.6597681613164412,PayPal,Annually,53
1053,60,Male,Footwear,XL,,Fall,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,3.0430772572050095,Credit Card,Fortnightly,36
1054,59,Male,Clothing,M,,Spring,3.3,No,Cash,2-Day Shipping,Yes,Yes,4.082809846474627,Debit Card,Bi-Weekly,70
1055,18,Male,Clothing,L,,Winter,4.9,No,Debit Card,Express,Yes,Yes,6.066143095078651,PayPal,Quarterly,96
1056,70,Male,Outerwear,M,,Spring,3.3,No,PayPal,Next Day Air,Yes,Yes,4.331318226311591,Debit Card,Annually,27
1057,20,Male,Clothing,L,,Winter,2.9,No,Debit Card,2-Day Shipping,Yes,Yes,7.375931452517014,Venmo,Fortnightly,64
1058,65,Male,Outerwear,S,,Spring,4.4,No,Bank Transfer,2-Day Shipping,Yes,Yes,1.6643065672630293,Credit Card,Weekly,23
1059,29,Male,Accessories,L,,Summer,3.1,No,Credit Card,Next Day Air,Yes,Yes,3.4124324374957804,Bank Transfer,Every 3 Months,33
1060,22,Male,Outerwear,M,Beige,Winter,2.5,No,Venmo,Standard,Yes,Yes,4.6040475187629015,Debit Card,Monthly,34
1061,27,Male,Clothing,S,Gray,Summer,2.6,No,PayPal,Next Day Air,Yes,Yes,5.723945581145886,Debit Card,Every 3 Months,35
1062,36,Male,Outerwear,M,,Summer,4.4,No,Debit Card,Free Shipping,Yes,Yes,4.250947684487066,Venmo,Every 3 Months,62
1063,59,Male,Footwear,M,Brown,Fall,2.6,No,Venmo,Next Day Air,Yes,Yes,6.881914736435925,Debit Card,Every 3 Months,75
1064,62,Male,Clothing,S,,Summer,3.3,No,Bank Transfer,Free Shipping,Yes,Yes,4.069567371481488,Cash,Monthly,29
1065,34,Male,Accessories,M,,Spring,3.5,No,Debit Card,Express,Yes,Yes,5.44764728806364,Credit Card,Every 3 Months,28
1066,59,Male,Clothing,XL,Blue,Spring,4.1,No,Cash,Store Pickup,Yes,Yes,2.134909744487426,PayPal,Every 3 Months,20
1067,49,Male,Outerwear,M,Red,Winter,4.0,No,Credit Card,Store Pickup,Yes,Yes,5.7026498210051155,PayPal,Bi-Weekly,96
1068,18,Male,Clothing,S,,Summer,2.7,No,Venmo,2-Day Shipping,Yes,Yes,2.4308850412045393,PayPal,Quarterly,43
1069,55,Male,Clothing,M,,Fall,2.5,No,Bank Transfer,Standard,Yes,Yes,8.29296506247285,Credit Card,Weekly,94
1070,38,Male,Clothing,XL,White,Fall,4.3,No,Credit Card,Next Day Air,Yes,Yes,5.043829720671643,Venmo,Every 3 Months,81
1071,50,Male,Accessories,M,,Summer,3.3,No,Venmo,Free Shipping,Yes,Yes,5.259972243880162,Debit Card,Weekly,75
1072,61,Male,Accessories,M,,Summer,2.6,No,Cash,Express,Yes,Yes,8.233623443398304,Credit Card,Monthly,81
1073,48,Male,Clothing,L,,Fall,3.5,No,Bank Transfer,Express,Yes,Yes,4.989296663749201,Debit Card,Fortnightly,92
1074,22,Male,Accessories,XL,,Spring,4.0,No,Cash,Store Pickup,Yes,Yes,6.55165209514732,Credit Card,Monthly,96
1075,48,Male,Accessories,S,,Fall,2.6,No,PayPal,Standard,Yes,Yes,4.256809547604147,Bank Transfer,Fortnightly,71
1076,57,Male,Accessories,L,,Summer,4.9,No,Debit Card,Next Day Air,Yes,Yes,3.6542456337334723,Debit Card,Bi-Weekly,50
1077,33,Male,Outerwear,L,Charcoal,Spring,2.9,No,Bank Transfer,Standard,Yes,Yes,6.125116986127233,Venmo,Bi-Weekly,72
1078,58,Male,Outerwear,M,Pink,Winter,3.7,No,Cash,Standard,Yes,Yes,1.6433637103118335,PayPal,Quarterly,28
1079,37,Male,Clothing,M,,Fall,4.4,No,Cash,Express,Yes,Yes,6.107214727429875,Credit Card,Fortnightly,59
1080,18,Male,Outerwear,S,,Summer,4.4,No,Bank Transfer,Free Shipping,Yes,Yes,2.217139756225874,Bank Transfer,Monthly,33
1081,65,Male,Accessories,L,,Fall,3.8,No,Bank Transfer,Express,Yes,Yes,3.3830291018352208,Cash,Every 3 Months,59
1082,62,Male,Accessories,XL,Brown,Spring,4.5,No,Cash,Standard,Yes,Yes,3.698815745238311,Credit Card,Annually,30
1083,54,Male,Accessories,XL,Cyan,Winter,2.6,No,PayPal,Next Day Air,Yes,Yes,8.466555661725716,Venmo,Quarterly,85
1084,35,Male,Accessories,L,,Summer,3.3,No,Credit Card,Store Pickup,Yes,Yes,8.966694552301533,Cash,Weekly,97
1085,34,Male,Clothing,S,,Fall,4.1,No,Credit Card,Next Day Air,Yes,Yes,2.3117096155051273,Cash,Quarterly,36
1086,25,Male,Accessories,M,,Winter,3.0,No,PayPal,Store Pickup,Yes,Yes,5.1743959307537715,Venmo,Fortnightly,85
1087,53,Male,Accessories,M,,Winter,3.0,No,PayPal,Free Shipping,Yes,Yes,4.2164913895294704,PayPal,Bi-Weekly,62
1088,45,Male,Clothing,S,,Winter,3.4,No,PayPal,Next Day Air,Yes,Yes,7.172382703863617,Bank Transfer,Monthly,71
1089,49,Male,Clothing,M,,Winter,2.7,No,Bank Transfer,Free Shipping,Yes,Yes,3.5351364196505326,PayPal,Weekly,21
1090,40,Male,Accessories,M,,Spring,3.8,No,Debit Card,Next Day Air,Yes,Yes,6.676689091894122,PayPal,Bi-Weekly,61
1091,38,Male,Accessories,M,,Spring,4.2,No,Bank Transfer,Store Pickup,Yes,Yes,6.172542261718629,Cash,Fortnightly,58
1092,44,Male,Clothing,L,,Spring,4.7,No,Cash,Store Pickup,Yes,Yes,7.013584523353757,Credit Card,Fortnightly,80
1093,68,Male,Accessories,L,Magenta,Spring,4.1,No,Credit Card,2-Day Shipping,Yes,Yes,3.759351192736318,Venmo,Quarterly,50
1094,60,Male,Footwear,S,,Winter,4.2,No,PayPal,2-Day Shipping,Yes,Yes,5.97355105898346,Venmo,Every 3 Months,48
1095,25,Male,Accessories,M,,Winter,4.8,No,Credit Card,Next Day Air,Yes,Yes,5.377678499214276,Cash,Quarterly,40
1096,19,Male,Outerwear,S,Peach,Summer,3.0,No,Debit Card,Free Shipping,Yes,Yes,2.4984162951434654,Bank Transfer,Quarterly,34
1097,57,Male,Outerwear,S,,Fall,,No,Credit Card,Standard,Yes,Yes,2.7505626054123677,Credit Card,Annually,46
1098,58,Male,Accessories,M,,Summer,3.2,No,Venmo,Store Pickup,Yes,Yes,3.7528611559793705,Bank Transfer,Weekly,27
1099,49,Male,Accessories,S,,Spring,3.6,No,PayPal,Next Day Air,Yes,Yes,7.62955833632676,Credit Card,Weekly,98
1100,19,Male,Clothing,M,,Fall,2.6,No,Cash,Next Day Air,Yes,Yes,5.814556128003234,Bank Transfer,Fortnightly,73
1101,50,Male,Clothing,L,,Spring,4.4,No,Debit Card,Express,Yes,Yes,3.0531621931859974,Credit Card,Weekly,28
1102,30,Male,Accessories,XL,,Fall,3.0,No,Cash,Free Shipping,Yes,Yes,5.101131828234722,Cash,Fortnightly,76
1103,52,Male,Clothing,M,,Fall,2.9,No,Credit Card,Express,Yes,Yes,5.952504373727177,Cash,Fortnightly,83
1104,35,Male,Clothing,S,,Spring,4.3,No,Debit Card,Free Shipping,Yes,Yes,5.349839816360685,Debit Card,Bi-Weekly,23
1105,35,Male,Accessories,M,,Fall,3.1,No,Bank Transfer,Express,Yes,Yes,3.73972756801367,Bank Transfer,Quarterly,28
1106,33,Male,Clothing,S,,Spring,3.0,No,Credit Card,Next Day Air,Yes,Yes,8.044456759977017,Venmo,Every 3 Months,83
1107,52,Male,Clothing,L,,Winter,3.6,No,Credit Card,Store Pickup,Yes,Yes,8.829348092013412,Venmo,Fortnightly,96
1108,69,Male,Footwear,M,,Fall,2.8,No,Venmo,Store Pickup,Yes,Yes,5.057210105314164,Bank Transfer,Weekly,62
1109,27,Male,Clothing,M,,Fall,2.8,No,Venmo,Standard,Yes,Yes,3.9379790943998665,Cash,Fortnightly,25
1110,66,Male,Clothing,L,,Winter,4.9,No,Debit Card,Next Day Air,Yes,Yes,9.09595493935582,Venmo,Weekly,97
1111,28,Male,Clothing,L,,Fall,3.0,No,Debit Card,Standard,Yes,Yes,6.975616061999296,Cash,Bi-Weekly,61
1112,22,Male,Footwear,S,,Summer,4.1,No,Bank Transfer,Next Day Air,Yes,Yes,4.872766077098987,Credit Card,Bi-Weekly,66
1113,69,Male,Clothing,XL,,Spring,4.6,No,Credit Card,Free Shipping,Yes,Yes,4.564404638608227,PayPal,Quarterly,67
1114,28,Male,Accessories,M,,Summer,4.8,No,Cash,Next Day Air,Yes,Yes,4.790646863011711,PayPal,Bi-Weekly,80
1115,55,Male,Clothing,L,,Fall,2.6,No,Cash,Next Day Air,Yes,Yes,2.8509899338487825,Bank Transfer,Every 3 Months,25
1116,30,Male,Accessories,S,Peach,Fall,4.0,No,Bank Transfer,2-Day Shipping,Yes,Yes,4.284195757359473,Cash,Weekly,58
1117,67,Male,Accessories,M,,Winter,4.2,No,Venmo,Express,Yes,Yes,7.148434030890061,PayPal,Fortnightly,96
1118,25,Male,Accessories,L,,Spring,,No,PayPal,Store Pickup,Yes,Yes,5.789167586118985,Credit Card,Monthly,77
1119,49,Male,Accessories,M,,Summer,4.9,No,Debit Card,Standard,Yes,Yes,4.451408443873207,PayPal,Every 3 Months,65
1120,34,Male,Accessories,M,Indigo,Spring,3.1,No,Venmo,Standard,Yes,Yes,5.291723494452904,Credit Card,Weekly,36
1121,22,Male,Footwear,M,,Winter,4.0,No,Venmo,Next Day Air,Yes,Yes,6.132836184446848,Debit Card,Monthly,84
1122,63,Male,Clothing,XL,,Fall,3.2,No,Cash,Express,Yes,Yes,3.9273115244356545,Cash,Quarterly,58
1123,70,Male,Accessories,S,Charcoal,Spring,4.3,No,PayPal,2-Day Shipping,Yes,Yes,4.791932419961048,Credit Card,Annually,62
1124,36,Male,Accessories,S,,Fall,2.5,No,Debit Card,Store Pickup,Yes,Yes,3.7579407352526726,Cash,Monthly,67
1125,42,Male,Clothing,M,,Spring,4.9,No,Debit Card,Express,Yes,Yes,1.4482795752286846,Cash,Quarterly,20
1126,27,Male,Footwear,M,,Summer,2.7,No,Debit Card,2-Day Shipping,Yes,Yes,8.833908205781697,Bank Transfer,Weekly,90
1127,23,Male,Accessories,L,Beige,Winter,3.4,No,Venmo,Standard,Yes,Yes,7.343774247191332,Venmo,Fortnightly,58
1128,50,Male,Clothing,XL,,Spring,4.8,No,Venmo,Store Pickup,Yes,Yes,6.93025574334583,Debit Card,Monthly,53
1129,56,Male,Accessories,L,,Winter,4.7,No,PayPal,Next Day Air,Yes,Yes,4.003379874334781,Debit Card,Monthly,30
1130,37,Male,Clothing,XL,White,Winter,4.7,No,Credit Card,Express,Yes,Yes,3.5900645854391566,Venmo,Fortnightly,65
1131,67,Male,Accessories,M,Lavender,Summer,3.9,No,Cash,Standard,Yes,Yes,3.8234337585566016,PayPal,Bi-Weekly,41
1132,67,Male,Clothing,M,,Spring,3.7,No,Credit Card,Express,Yes,Yes,7.861994315904456,Bank Transfer,Monthly,73
1133,50,Male,Clothing,S,,Spring,4.3,No,PayPal,Store Pickup,Yes,Yes,7.498999412216698,Cash,Fortnightly,98
1134,36,Male,Footwear,XL,,Winter,4.1,No,PayPal,2-Day Shipping,Yes,Yes,2.695154583904123,Cash,Weekly,36
1135,62,Male,Clothing,M,,Summer,4.6,No,Bank Transfer,Express,Yes,Yes,8.509328122146364,Venmo,Every 3 Months,81
1136,65,Male,Clothing,L,,Winter,3.6,No,PayPal,2-Day Shipping,Yes,Yes,7.6279420788993715,Bank Transfer,Quarterly,90
1137,23,Male,Accessories,S,Cyan,Summer,4.8,No,Debit Card,Free Shipping,Yes,Yes,4.911728852386274,Cash,Monthly,83
1138,46,Male,Clothing,XL,,Winter,2.8,No,Credit Card,2-Day Shipping,Yes,Yes,6.405879223503572,Bank Transfer,Every 3 Months,91
1139,18,Male,Clothing,M,,Summer,4.7,No,Venmo,Express,Yes,Yes,5.601389650350595,Venmo,Fortnightly,36
1140,58,Male,Outerwear,L,Purple,Spring,3.9,No,PayPal,Standard,Yes,Yes,6.202708342394395,Debit Card,Bi-Weekly,53
1141,31,Male,Clothing,M,White,Winter,2.6,No,Cash,Store Pickup,Yes,Yes,2.3093898922250076,Credit Card,Every 3 Months,39
1142,39,Male,Accessories,S,Silver,Winter,4.7,No,Debit Card,Next Day Air,Yes,Yes,5.660444982814008,PayPal,Fortnightly,33
1143,69,Male,Clothing,L,,Spring,3.5,No,Cash,Store Pickup,Yes,Yes,4.2292383808148095,Venmo,Bi-Weekly,76
1144,68,Male,Footwear,L,,Winter,4.4,No,Cash,Standard,Yes,Yes,2.947209059574758,PayPal,Quarterly,23
1145,41,Male,Clothing,S,,Fall,4.4,No,PayPal,2-Day Shipping,Yes,Yes,3.421303862485903,Bank Transfer,Fortnightly,54
1146,31,Male,Footwear,L,Pink,Summer,3.0,No,Venmo,Express,Yes,Yes,5.917381145965216,Cash,Every 3 Months,89
1147,48,Male,Footwear,M,,Summer,,No,Debit Card,Standard,Yes,Yes,6.3673193141597455,Bank Transfer,Every 3 Months,38
1148,59,Male,Accessories,XL,Red,Winter,4.3,No,PayPal,Next Day Air,Yes,Yes,4.9401770332244,Debit Card,Annually,36
1149,34,Male,Clothing,M,Violet,Spring,2.6,No,Bank Transfer,Store Pickup,Yes,Yes,4.638781115327369,PayPal,Fortnightly,66
1150,21,Male,Accessories,L,,Spring,3.3,No,Cash,Store Pickup,Yes,Yes,6.348332843064783,Venmo,Annually,42
1151,29,Male,Accessories,S,Red,Winter,2.7,No,Debit Card,Next Day Air,Yes,Yes,2.4813501601154053,Venmo,Bi-Weekly,36
1152,41,Male,Clothing,M,,Spring,4.2,No,Bank Transfer,Express,Yes,Yes,8.743494332168417,Credit Card,Weekly,86
1153,62,Male,Accessories,M,Gold,Fall,4.0,No,Cash,Standard,Yes,Yes,4.948919446415589,PayPal,Every 3 Months,49
1154,27,Male,Clothing,M,Pink,Summer,4.0,No,PayPal,Free Shipping,Yes,Yes,5.875422631114281,Bank Transfer,Quarterly,41
1155,49,Male,Clothing,L,Cyan,Spring,2.9,No,Venmo,2-Day Shipping,Yes,Yes,8.094270931084246,Credit Card,Bi-Weekly,82
1156,67,Male,Clothing,S,Red,Fall,2.6,No,Debit Card,Express,Yes,Yes,3.227935081898651,PayPal,Quarterly,53
